user_id,role,city,budget,cleanliness,noise_level,sleep_schedule,guest_frequency,smoking,social_level,has_pets,gender_preference,work_schedule,occupation,mbti_type
641821e5-1d67-40c1-9611-03a631dd3502,Seeker,Metro City,2035,3,2,Flexible,Occasionally,Non-Smoker,Keep to self,TRUE,Male,9-to-5,Healthcare,ISFP
7c2cae6b-1781-473c-876d-0dd99a140bd6,Seeker,Metro City,690,5,2,Night Owl,Occasionally,Non-Smoker,Very social / Friends,TRUE,Male,Remote / WFH,Creative,ESFP
8e4f0a43-053b-4e67-a1d5-2aaf63419cbc,Seeker,Suburbia,2280,3,3,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Other,INFP
e06cb975-10b3-4dd3-a8eb-50ae1b701310,Lister,Coastal Town,1778,2,2,Night Owl,Occasionally,Non-Smoker,Very social / Friends,TRUE,No Preference,Student,Education,ENFP
08bd9738-3947-453f-b5a3-8ac85380eaa3,Seeker,Suburbia,1944,4,5,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Education,ESTJ
d37f741a-a9ce-43f8-9142-113214072d78,Seeker,Metro City,1183,5,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Shift Work,Other,ESFP
d531207f-0602-4369-abdf-1c87ebcfd08c,Lister,Metro City,2027,1,2,Early Bird,Rarely,Smokes Inside,Friendly but independent,TRUE,No Preference,9-to-5,Tech,ISFP
09a02287-aa41-4277-ad84-9073d39d440a,Lister,Metro City,990,2,5,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Student,Tech,ENTP
cc482694-6358-437a-8649-26344bb871f5,Seeker,Metro City,876,4,5,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Tech,ESTJ
97b7b731-f3a3-4c99-9ce5-764bb11475f6,Seeker,Coastal Town,1719,2,2,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Retail,ISFJ
bc6c493b-1503-4fec-a0be-a1bcb3a62fdf,Seeker,Metro City,1210,2,3,Night Owl,Frequently,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Other,ESFP
fa0fbece-346a-4ad2-a5bb-13f4b91b3356,Seeker,Metro City,518,5,5,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Creative,ISTJ
6987b416-249b-4a12-af4b-22726e7286c4,Seeker,Metro City,2336,2,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Education,ESTJ
d175ff23-ffdb-432d-95c8-6e93c8953fa1,Seeker,Metro City,605,1,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Healthcare,ISFP
1eb41181-4da4-4aa4-8999-1fc529c76400,Lister,Suburbia,1014,2,4,Night Owl,Rarely,Smokes Outside,Keep to self,FALSE,No Preference,Remote / WFH,Healthcare,ESTJ
47483b56-1c1e-4ac4-bcce-4b6385da4811,Seeker,Suburbia,1256,3,2,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Tech,INFJ
5e4b8989-d5d2-4e32-af81-afda4778b168,Seeker,Suburbia,987,4,1,Flexible,Rarely,Non-Smoker,Friendly but independent,TRUE,No Preference,Remote / WFH,Retail,ESFP
71659ac1-7dad-41b6-b678-371e94d9e304,Lister,Suburbia,802,4,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Finance,ENFP
13dc5fd6-8bff-48d0-b044-0272ef696a06,Lister,Metro City,880,2,3,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Creative,ESFJ
9f85d63d-4aa0-494d-894b-c471934c44d3,Seeker,Coastal Town,644,2,5,Flexible,Frequently,Smokes Outside,Friendly but independent,FALSE,Female,9-to-5,Other,INTJ
51e1cc7e-0598-4e33-9616-89ac2a3c0612,Seeker,Mountain Village,1026,4,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Other,ESFP
0b308455-dea8-434e-9e04-31e6b5ed29c3,Seeker,Metro City,998,3,4,Early Bird,Frequently,Non-Smoker,Very social / Friends,FALSE,Male,Remote / WFH,Retail,ENTJ
ec0e680d-1efb-40d3-a0bd-0f889ad0a1be,Lister,Metro City,1810,4,5,Night Owl,Frequently,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Healthcare,ENFP
554b9515-c332-4750-826d-63cdd2f0368a,Lister,Metro City,1879,3,3,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,ESFP
75c64efa-2e73-4d12-b5da-b15492984e11,Seeker,Metro City,909,4,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Creative,ESFP
5ec4bf08-8070-4a8d-9d7b-d67acde9a226,Seeker,Metro City,2026,3,3,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Retail,ESTJ
8431b27d-728a-412b-a08b-d8138b58204c,Seeker,Mountain Village,2031,2,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Healthcare,ISFJ
d77bceee-d9cf-4252-86ee-7fbe0202ec55,Seeker,Metro City,975,3,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Shift Work,Tech,INFP
36677109-33f0-4fa6-a7e4-150028e3841b,Lister,Metro City,980,3,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Shift Work,Tech,ISFP
4b6120a1-27f2-43be-b65d-2e68008c21dc,Seeker,Suburbia,830,3,2,Early Bird,Rarely,Smokes Outside,Keep to self,TRUE,Female,Shift Work,Tech,ENFP
0600999e-7c62-47b6-bd5e-d648fbf2488a,Seeker,Metro City,2163,2,2,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Creative,INFJ
60875b47-246e-4d8c-82e2-3d47fc055be9,Seeker,Metro City,1598,3,3,Early Bird,Occasionally,Smokes Outside,Very social / Friends,TRUE,Male,Student,Creative,ENTP
400619ed-a3dc-4af2-896a-9c9400e49cbe,Lister,Suburbia,1920,5,1,Early Bird,Occasionally,Smokes Outside,Friendly but independent,FALSE,Female,Remote / WFH,Tech,ISFP
80a6d78f-6ddc-4c4a-8676-f08fc0a3e055,Lister,Coastal Town,1157,2,5,Night Owl,Occasionally,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Healthcare,ISFJ
7158d450-a479-4b17-ae0c-9cc13df01238,Seeker,Suburbia,2103,5,3,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,Male,Shift Work,Finance,INFP
ad080cde-f691-48cb-91ec-93367be191bd,Lister,Metro City,1365,2,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Creative,ISFP
dd3913ee-62e2-4e04-9a72-623ac72fbeb5,Seeker,Mountain Village,1128,1,1,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,9-to-5,Education,ISFP
2ab38c8d-e0d0-4648-adb8-d9675e08db80,Seeker,Coastal Town,1084,3,1,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Other,ISFJ
5adccd6f-17e1-426e-b5d7-795f469a4e52,Seeker,Metro City,1891,4,3,Night Owl,Rarely,Smokes Inside,Very social / Friends,FALSE,Female,9-to-5,Other,ESFP
ff92cee2-3b06-44ab-be0d-2226dc2b816a,Seeker,Metro City,1181,2,2,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Education,INTP
f88bf7a6-4147-4ff7-9131-bcfcd5f0a8ab,Seeker,Suburbia,2053,2,2,Early Bird,Occasionally,Non-Smoker,Keep to self,TRUE,No Preference,Remote / WFH,Healthcare,ISTJ
57e2fe8b-0bd6-4db7-b7cd-37bae91216b6,Seeker,Coastal Town,1085,1,4,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Education,ENTP
8ba77560-0dc6-45d3-83d2-573a2c667de6,Seeker,Mountain Village,961,3,5,Night Owl,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,Remote / WFH,Retail,ISTP
9d4d21c8-0dc5-48f7-b749-5d33b1bda21d,Seeker,Metro City,526,1,4,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Education,ISTJ
d6385884-4a90-4a84-87fa-2473156160af,Lister,Metro City,911,4,4,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,Male,Shift Work,Other,ENFP
604bb711-3b8e-40bc-b6aa-58270b0f66d3,Lister,Metro City,1351,3,1,Night Owl,Rarely,Smokes Inside,Very social / Friends,FALSE,Female,9-to-5,Retail,ISFP
af76cb91-1136-40f1-9aa8-b0a18e3fdad7,Seeker,Suburbia,1827,4,5,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Creative,ISFJ
6f527626-14d4-4b96-aed9-4a4bb7656227,Lister,Mountain Village,2020,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,Remote / WFH,Tech,ISFP
694fc1aa-8096-4c97-af9c-42e62ca30a94,Seeker,Suburbia,893,2,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Retail,ESTJ
585c2289-9694-45f5-90a9-dd5427e4035e,Lister,Suburbia,2109,2,3,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,Student,Creative,ESTP
ed2ea753-0cae-448a-8cf9-b28d286918b8,Seeker,Metro City,1320,5,2,Early Bird,Occasionally,Smokes Outside,Very social / Friends,FALSE,Female,9-to-5,Creative,ISFJ
5c575fb8-7fc5-4512-a0e2-818424c43158,Lister,Metro City,1989,3,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Retail,ENFP
cfce222b-867e-427c-8b26-465648c1e0c9,Seeker,Coastal Town,1964,2,4,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Education,ESFJ
acebcc1a-28e1-4a7d-9dea-a800fe5fb014,Lister,Metro City,1638,4,2,Early Bird,Occasionally,Smokes Inside,Very social / Friends,FALSE,No Preference,Remote / WFH,Tech,ESFP
d881b2c0-e792-4796-96c2-01807c9c5b8f,Seeker,Metro City,747,3,2,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Education,ISFJ
4d00b4a1-6e26-414f-9579-567f07db2790,Lister,Metro City,1700,2,2,Night Owl,Frequently,Smokes Outside,Friendly but independent,FALSE,Male,Remote / WFH,Tech,ESTJ
0f6084d9-6579-4429-9bb0-7407e220d478,Lister,Metro City,847,4,2,Flexible,Rarely,Smokes Outside,Keep to self,FALSE,Female,Student,Tech,ENTP
06a268ca-2f5e-4222-96f2-4371a1ad6281,Seeker,Metro City,1148,3,2,Flexible,Rarely,Non-Smoker,Friendly but independent,TRUE,No Preference,Shift Work,Education,INFP
ba27b6c4-c5bf-4b39-870a-7c0b3c432ff8,Seeker,Metro City,643,3,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Tech,ISTJ
91f2c7e8-d157-4dc6-ad0c-a485b98446bc,Lister,Metro City,2250,1,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Tech,ESTJ
7fb4747c-4750-4034-895f-4a2b62d7ad0d,Seeker,Suburbia,1177,3,3,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,Female,Shift Work,Healthcare,ISFJ
6c3435e7-4f9c-41a0-aa1a-0382dbf8487a,Seeker,Suburbia,1798,4,4,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,Female,Shift Work,Creative,INFP
24964d2b-adb9-4bfc-9ace-5f3b361bdf7a,Seeker,Metro City,707,3,4,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ESTJ
5fa79844-5b04-40a4-8db4-323735cc54b6,Seeker,Mountain Village,1986,2,2,Early Bird,Frequently,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Healthcare,ISTJ
cb35202b-903e-442c-b228-aeeab2cab7a1,Seeker,Coastal Town,1447,3,2,Flexible,Rarely,Non-Smoker,Keep to self,TRUE,Female,9-to-5,Tech,ESTP
0a07c253-cb1c-4c84-8e9a-9f16d108ed2b,Seeker,Metro City,1112,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,No Preference,Remote / WFH,Retail,ISFJ
c153d792-7447-4676-bd88-3b82ea357f79,Seeker,Metro City,1898,2,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,9-to-5,Creative,ESTJ
27898d49-fe95-4ebc-82ff-14753fcb8073,Seeker,Metro City,2341,3,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Female,Remote / WFH,Creative,ISFP
38d72e38-b63a-4138-a44b-9bddd369dcde,Seeker,Metro City,1240,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Creative,ISFJ
39e53e15-a790-4de2-b084-c02166e2be9d,Seeker,Metro City,2327,2,4,Early Bird,Occasionally,Smokes Outside,Very social / Friends,TRUE,Female,9-to-5,Creative,ISFP
98be50b7-1df5-4619-a862-1e00941a666a,Seeker,Metro City,628,3,3,Night Owl,Frequently,Non-Smoker,Very social / Friends,FALSE,No Preference,Student,Other,INFJ
170b7f26-3ce9-4035-b843-ff48d49d2635,Seeker,Coastal Town,1861,2,5,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Tech,ISFP
a970fdcc-a572-4213-918a-3001c96d7898,Seeker,Mountain Village,642,5,2,Early Bird,Occasionally,Smokes Outside,Friendly but independent,FALSE,Male,9-to-5,Other,ESFJ
3dcd1154-4780-427e-a698-af1ff818fdd3,Lister,Suburbia,527,2,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Male,Remote / WFH,Tech,ESTP
59009cf6-0dd8-4467-9915-79d580a49493,Seeker,Suburbia,1543,3,4,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Creative,ENFP
451a5e44-58b8-4ee9-9855-f827c685a6ac,Seeker,Mountain Village,2168,3,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Education,ISFJ
0bea2a55-45cc-4b01-9a24-368c954fc38b,Lister,Suburbia,1041,4,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ISFP
2c0dc7be-801d-480b-8a99-713eed7db750,Seeker,Coastal Town,1779,1,2,Early Bird,Rarely,Smokes Outside,Keep to self,FALSE,No Preference,9-to-5,Creative,ISFJ
e4f55224-e144-480e-bfbd-f09cf2251162,Seeker,Suburbia,1097,3,1,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Student,Tech,ISFJ
aba1a822-eced-4a6a-8e82-d1c35bccfe44,Seeker,Metro City,2269,4,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Tech,ESFP
41527699-81c0-41ec-aa85-248b9a38424e,Seeker,Metro City,1707,3,2,Early Bird,Rarely,Smokes Outside,Keep to self,FALSE,No Preference,Shift Work,Creative,ESTJ
9033ca40-cf9f-4491-98a6-18997db5eab7,Lister,Mountain Village,1580,2,1,Flexible,Frequently,Smokes Outside,Keep to self,FALSE,Male,9-to-5,Healthcare,ISFJ
06eb4375-c8e6-4dd8-b1e9-80affd291b37,Seeker,Metro City,1496,3,2,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Finance,ISTJ
c6c4cce5-b531-4d4f-b34d-66bb768eedeb,Seeker,Metro City,1464,5,1,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Student,Education,ENTP
78a038cc-337c-4b67-8c12-90da54dbfbe1,Seeker,Metro City,1985,3,1,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,Student,Creative,ESTP
9673e471-c910-47fe-a067-2a508d2ec0e1,Seeker,Suburbia,1776,5,2,Flexible,Rarely,Smokes Outside,Keep to self,FALSE,No Preference,Remote / WFH,Tech,ESFJ
b016d061-320c-41a4-b199-3f033859209c,Seeker,Metro City,2411,3,3,Night Owl,Occasionally,Smokes Inside,Very social / Friends,FALSE,Male,9-to-5,Tech,ESFJ
f20af26c-c28a-4900-961c-709411ffaaeb,Seeker,Mountain Village,2250,2,5,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Shift Work,Education,INFJ
4f69b640-368e-4464-9026-cb244603583a,Lister,Suburbia,754,4,4,Early Bird,Occasionally,Smokes Outside,Friendly but independent,FALSE,No Preference,Remote / WFH,Finance,ESFP
c58d976f-0637-472d-9762-8635c1113706,Lister,Coastal Town,542,4,2,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Other,ESFP
72d30620-6531-4c1c-9450-b696574ab96d,Seeker,Coastal Town,1325,1,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Other,ESFJ
1a933652-058d-413a-ac5e-9e1159f17972,Seeker,Metro City,1750,4,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,TRUE,Female,Remote / WFH,Healthcare,ESFJ
c0a319bc-2e91-46bf-8234-edb9e4b9ed3b,Seeker,Metro City,816,3,4,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Education,ESFP
abc05fc0-d81d-4710-9b1f-af41aea16340,Lister,Suburbia,838,3,5,Early Bird,Occasionally,Smokes Inside,Friendly but independent,TRUE,No Preference,Student,Creative,ESFJ
5f963b47-e7f7-437d-809b-303822a17d75,Seeker,Metro City,833,3,1,Early Bird,Frequently,Non-Smoker,Very social / Friends,TRUE,No Preference,Remote / WFH,Healthcare,ISFP
3a96c3df-70e5-4e79-a091-b61ed5ce79d8,Lister,Metro City,2288,3,2,Flexible,Occasionally,Smokes Inside,Very social / Friends,FALSE,Female,9-to-5,Creative,ISFP
071aaf70-e85b-489b-a102-b903aec0a12b,Seeker,Mountain Village,2275,4,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,ISFP
5d98be92-2489-4c59-b0cc-dc16b29b65d6,Seeker,Metro City,1290,2,3,Early Bird,Frequently,Smokes Outside,Keep to self,FALSE,Female,9-to-5,Tech,ENFP
a237dfa7-c76c-458f-94ed-e6251e809726,Lister,Suburbia,1261,3,3,Night Owl,Rarely,Non-Smoker,Very social / Friends,TRUE,Male,Remote / WFH,Tech,ISFJ
51a13bd1-cb65-4317-95a5-ac207f224cea,Lister,Suburbia,2300,3,2,Early Bird,Occasionally,Smokes Inside,Very social / Friends,TRUE,No Preference,Remote / WFH,Finance,ESTJ
adc9c956-997a-4c73-886a-8d2379b2c11b,Seeker,Metro City,1103,2,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Retail,ENFP
7e7ab26d-926e-4b68-b37f-ab16d251fbb9,Seeker,Suburbia,2073,2,3,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Finance,ISFJ
bceae868-de5f-40e6-9489-d7beb7edc72b,Seeker,Metro City,1373,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,Remote / WFH,Creative,ENFP
02c44285-b5fc-451c-b9c0-9cd9d82ba2ca,Seeker,Metro City,2081,5,4,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,ISFJ
0fdba08d-300d-4438-a9b7-c7980e558ca2,Lister,Mountain Village,931,4,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Tech,INTJ
68ef8594-70e3-45be-9cc0-8598caeb2f7c,Lister,Suburbia,1137,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Shift Work,Healthcare,ESTP
749fe683-7518-4612-94e6-8de48ca5723b,Seeker,Metro City,780,3,5,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Finance,ISFJ
300ef7ed-5a3c-4db2-87d5-5b9ec95da053,Seeker,Coastal Town,2397,4,1,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Student,Creative,ENFP
0ed45bd7-c434-4eea-a59a-320cbd9d83ae,Lister,Metro City,1181,2,3,Early Bird,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,9-to-5,Retail,ESTJ
68866889-cadd-4002-b6c5-3052d9ab1477,Seeker,Suburbia,1540,3,3,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Finance,ISTJ
ffa24e8b-89d6-4ad0-968f-134e0f9b2bd2,Lister,Coastal Town,1626,3,2,Flexible,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,Student,Creative,ENFP
0372f6b0-f49c-46f2-9170-3b56987c86ae,Lister,Metro City,1998,3,2,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,Student,Other,ENTJ
dfef43b2-d92b-41ab-96cd-ee8382cba30d,Lister,Suburbia,2343,3,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Healthcare,ISTP
32bce08f-ed95-4e2b-b413-7686b2c2bb05,Lister,Coastal Town,1903,3,2,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Education,ESTP
cc45caf0-544a-476a-9630-e0a952c78814,Seeker,Metro City,1555,2,1,Flexible,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,Remote / WFH,Education,INTP
b90ef3e5-5f7f-4e08-b07c-9860679cd24a,Lister,Metro City,881,3,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,TRUE,No Preference,Remote / WFH,Tech,ESTJ
fd1c87da-4994-4386-a91b-5224d2c8dd0c,Seeker,Metro City,748,2,1,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Retail,ESFJ
96814143-44e7-43f0-8657-69733ce331f1,Seeker,Mountain Village,1819,2,2,Flexible,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,9-to-5,Creative,ESFP
f8aafae1-8feb-464f-855d-17b20b2437d5,Seeker,Metro City,835,5,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,ISTP
93656b44-fbaf-42b1-98c7-5236840ab517,Lister,Coastal Town,1524,5,3,Flexible,Occasionally,Smokes Outside,Very social / Friends,TRUE,No Preference,Student,Tech,ENFP
ea556f63-8e72-4391-98c8-00503f8031b7,Seeker,Coastal Town,2079,4,5,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Shift Work,Healthcare,ESTJ
f135daa7-cc9a-4fac-9646-aceee2ce03a7,Seeker,Suburbia,1306,2,5,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Remote / WFH,Other,ESFP
5ffd4b36-0278-4e9a-9e8a-029b8b47f719,Seeker,Coastal Town,1517,3,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Healthcare,ISTJ
cee9f9b4-64f4-419d-88d6-2c203fcf34c1,Lister,Metro City,1583,4,1,Early Bird,Occasionally,Smokes Outside,Keep to self,FALSE,No Preference,Student,Tech,INTP
eb0bb785-b400-417d-9bb2-98221baaa2d1,Lister,Mountain Village,1230,3,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Creative,ISTJ
129f0a5e-4cee-4a0e-bb1d-65c62987e385,Seeker,Suburbia,1233,2,1,Flexible,Occasionally,Smokes Outside,Very social / Friends,FALSE,Female,9-to-5,Other,ISTJ
8ff4928d-83e9-4673-9f6f-10791908f968,Lister,Metro City,1862,1,1,Early Bird,Occasionally,Smokes Inside,Keep to self,FALSE,Female,9-to-5,Retail,ESTJ
8f7309ff-b361-4c55-9779-bae9b8a74d10,Seeker,Suburbia,594,4,4,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Retail,ESFP
4a3fd607-d792-45a8-97ab-425ca37c9666,Seeker,Mountain Village,780,3,5,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Remote / WFH,Creative,ESFP
1cba2f3b-4e94-4b14-922f-644df4f2f7fa,Seeker,Metro City,1341,3,1,Flexible,Occasionally,Smokes Inside,Keep to self,FALSE,Female,Shift Work,Creative,INFP
18129fb6-24ca-4d4c-997b-e819f1fdeda0,Seeker,Metro City,2088,3,3,Night Owl,Frequently,Smokes Outside,Very social / Friends,TRUE,Female,Shift Work,Other,ISTJ
1e8836f0-6e7b-4042-8d07-e2662a7e55bb,Seeker,Suburbia,1360,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,No Preference,Student,Other,ESFP
42bcb06f-3498-4494-86af-e7fa1efe0f08,Lister,Suburbia,2116,3,3,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,9-to-5,Finance,ESFJ
44cc562c-0524-4ab9-8663-0e21c94cf160,Lister,Metro City,854,2,3,Flexible,Rarely,Smokes Inside,Very social / Friends,FALSE,Male,9-to-5,Tech,ISTJ
26ad4687-aa3a-4e91-857f-764a32d09c8e,Seeker,Suburbia,1049,2,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Shift Work,Healthcare,ESTJ
c60e125c-1642-43a0-ac3d-3f2bfc9f2ad4,Seeker,Metro City,2335,3,4,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Finance,ISFP
274cc1fa-b1c1-4341-bc66-36e990823bbd,Seeker,Metro City,2138,3,5,Flexible,Rarely,Smokes Inside,Friendly but independent,FALSE,Female,Student,Retail,ESTP
4795061c-f421-44cd-93ac-418d13f39b72,Seeker,Coastal Town,1080,4,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Other,ENFP
4d408260-4f49-47ed-8116-9efbc2609989,Lister,Metro City,2379,1,1,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Other,ESFJ
0933f8f1-54db-4ce6-8c45-fd88fcff67ee,Lister,Metro City,684,4,1,Flexible,Occasionally,Smokes Outside,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ISFJ
53f44a22-9a25-444f-ab11-95117f3b8b04,Seeker,Metro City,1119,5,2,Night Owl,Rarely,Smokes Inside,Friendly but independent,FALSE,Male,Student,Tech,ESTJ
799b17c5-9186-4426-9ec1-12b124308c77,Lister,Metro City,1437,5,2,Night Owl,Rarely,Smokes Outside,Very social / Friends,FALSE,No Preference,9-to-5,Tech,ENFP
0cf45eb5-da2c-4e7d-9022-e1465f700149,Lister,Metro City,2179,4,2,Early Bird,Occasionally,Non-Smoker,Keep to self,TRUE,Male,Shift Work,Tech,ESTJ
d3161938-1bbd-4f13-bd0a-e3bdb777c699,Seeker,Suburbia,1740,3,1,Night Owl,Occasionally,Smokes Outside,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ENTP
d003ace6-9f29-4e91-a437-b1f23226cff6,Seeker,Suburbia,1398,4,4,Flexible,Occasionally,Non-Smoker,Very social / Friends,TRUE,Female,Remote / WFH,Creative,ENFJ
427f22fb-b3fd-4098-8a96-aab33d5d8638,Lister,Suburbia,1509,3,4,Flexible,Frequently,Non-Smoker,Keep to self,FALSE,Female,Shift Work,Retail,ESFJ
